구분,도로명,포장도_1차로,포장도_2차로,포장도_3차로,포장도_4차로,포장도_5차로,포장도_6차로,포장도_7차로,포장도_8차로,포장도_9차로,포장도_10차로,포장도_11차로,포장도_12차로,포장도_13차로,포장도_14차로,포장도_15차로,포장도_16차로,미포장도,미개통도,데이터기준일자
시도,성남 시도3413 노선,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3415 노선,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3429 노선,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3431 노선,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3433 노선,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3436 노선,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3438 노선,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3439 노선,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3441 노선,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3442 노선,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3443 노선,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3445 노선,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3447 노선,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3449 노선,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3450 노선,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3423 노선,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3428 노선,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3444 노선,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3446 노선,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3448 노선,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3453 노선,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3454 노선,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3456 노선,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3458 노선,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3459 노선,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3460 노선,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3507 노선,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3508 노선,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3461 노선,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3462 노선,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3510 노선,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3463 노선,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3511 노선,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3465 노선,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3466 노선,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3468 노선,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3469 노선,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3470 노선,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3471 노선,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3437 노선,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3440 노선,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3467 노선,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3473 노선,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3477 노선,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3515 노선,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3478 노선,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3479 노선,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3480 노선,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3482 노선,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3483 노선,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3518 노선,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3485 노선,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3519 노선,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3486 노선,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3520 노선,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3487 노선,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3521 노선,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3522 노선,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3489 노선,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3451 노선,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3452 노선,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3455 노선,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3457 노선,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3504 노선,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3505 노선,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3506 노선,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3464 노선,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3474 노선,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3512 노선,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3513 노선,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3476 노선,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3514 노선,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3481 노선,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3516 노선,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3648 노선,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3663 노선,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3666 노선,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3670 노선,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3673 노선,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3679 노선,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3681 노선,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3683 노선,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3684 노선,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3687 노선,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3688 노선,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3689 노선,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3690 노선,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3695 노선,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3697 노선,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3698 노선,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3699 노선,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3701 노선,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3705 노선,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3707 노선,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3709 노선,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3674 노선,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3677 노선,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3678 노선,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3685 노선,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3702 노선,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3708 노선,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3680 노선,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3682 노선,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도24 노선,0,0,0,0,0,0,0,4859,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3647 노선,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3649 노선,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3652 노선,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3653 노선,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3655 노선,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3658 노선,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3659 노선,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3660 노선,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3661 노선,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3662 노선,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3665 노선,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3646 노선,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3650 노선,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3651 노선,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3668 노선,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3676 노선,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3692 노선,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3696 노선,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3706 노선,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3643 노선,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3644 노선,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3645 노선,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3654 노선,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3656 노선,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3693 노선,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3694 노선,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3700 노선,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3703 노선,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3704 노선,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3657 노선,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3667 노선,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3669 노선,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3671 노선,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3686 노선,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3691 노선,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3711 노선,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3664 노선,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3672 노선,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3675 노선,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3710 노선,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도1041 노선,0,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도156 노선,0,0,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2135 노선,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도4000(더미) 노선,0,0,0,72122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2261 노선,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
