image,p_wide,p_narrow,p_barrier_yes,p_barrier_no
경기도_시흥시_정왕동(시화초교_부근)_01.png,0.7136082,0.29203534,0.37645596,0.62659734
경기도_시흥시_정왕동(큰솔공원_부근)_01.png,0.018450737,0.98182034,0.030473351,0.9692861
경기도_안산시_단원구_고잔동(안산중앙초교_부근)_01.png,0.09080154,0.91021585,0.13950971,0.85965705
경기도_안산시_단원구_고잔동(포도나무미술학원_부근)_01.png,0.48029923,0.5256352,0.09382582,0.9079715
경기도_안산시_단원구_선부동(기사촌사거리_부근)_01.png,0.8545501,0.14953604,0.2936257,0.7056129
경기도_안산시_단원구_선부동(석수초교_부근)_01.png,0.9608704,0.039271742,0.73640066,0.26342118
경기도_안산시_단원구_선부동(석수초교_부근)_02.png,0.16214374,0.8434872,0.26891387,0.7319436
경기도_안산시_단원구_선부동(선부중학교_부근)_01.png,0.941689,0.057602912,0.24625212,0.74710125
경기도_안산시_단원구_선부동(선일초교_부근)_01.png,0.99804986,0.0019719899,0.938105,0.06164208
경기도_안산시_단원구_선부동(선일초교_부근)_02.png,0.9829087,0.01753822,0.44079733,0.55732155
경기도_안산시_단원구_선부동(선일초교사거리_부근)_01.png,0.9385035,0.062276006,0.76401544,0.23477456
경기도_안산시_단원구_선부동(안산석수초교_부근)_01.png,0.8019668,0.20021087,0.11484644,0.88655925
경기도_안산시_단원구_선부동(안산석수초등학교_부근)_01.png,0.37738118,0.62231106,0.1282236,0.869411
경기도_안산시_단원구_선부동(안산화정초교_부근)_01.png,0.76042646,0.24185407,0.32220966,0.67340606
경기도_안산시_단원구_선부동(안산화정초교_부근)_02.png,0.10780758,0.8945748,0.20159453,0.79611725
경기도_안산시_단원구_선부동(안산화정초교_부근)_03.png,0.79216856,0.21349958,0.13124207,0.8708768
경기도_안산시_단원구_선부동(안산화정초교_부근)_04.png,0.5290794,0.46925473,0.035034895,0.96522444
경기도_안산시_단원구_선부동(안산화정초교_부근)_05.png,0.9781511,0.02253607,0.42079008,0.58082926
경기도_안산시_단원구_선부동(젬마파크빌_부근)_01.png,0.00445956,0.99551916,0.014329165,0.98540866
경기도_안산시_단원구_선부동(화랑초교_부근)_01.png,0.9857242,0.014362425,0.51290697,0.48864776
경기도_안산시_단원구_와동(덕인초교_부근)_01.png,0.10742661,0.89243495,0.07048491,0.92944777
경기도_안산시_단원구_와동(와동초교_부근)_01.png,0.006489128,0.9935727,0.008516103,0.9914318
경기도_안산시_단원구_와동(와동초교_부근)_02.png,0.87884945,0.122960955,0.38858113,0.6072041
경기도_안산시_단원구_와동(와동초교_부근)_03.png,0.4770959,0.5208803,0.21158662,0.78801054
경기도_안산시_단원구_와동(화랑초교_부근)_01.png,0.928327,0.07401481,0.27715296,0.7276348
경기도_안산시_단원구_와동(화정칠교_부근)_01.png,0.99486375,0.0051669776,0.7014818,0.29916298
경기도_안산시_단원구_원곡동(근로복지공단_안산어린이집_부근)_01.png,0.04907486,0.9519052,0.023507714,0.976576
경기도_안산시_단원구_초지동(별망초교_부근)_01.png,0.9963886,0.003581047,0.9417988,0.057757407
경기도_안산시_단원구_초지동(옛날막창구이_부근)_01.png,0.6169827,0.38523728,0.13035849,0.8699071
경기도_안산시_단원구_초지동(주공14단지_교차로_부근)_01.png,0.98893225,0.01122278,0.62620336,0.37334722
경기도_안산시_단원구_초지동(초지로사거리_부근)_01.png,0.5492032,0.45230135,0.06715709,0.9325937
경기도_안산시_단원구_초지동(초지초교_부근)_01.png,0.5698603,0.43439388,0.3455379,0.65402555
경기도_안산시_상록구_건건동(반월신협B_부근)_01.png,0.8515361,0.1498107,0.26702705,0.7322744
경기도_안산시_상록구_본오동(LG텔레콤본오점_부근)_01.png,0.9765639,0.02393666,0.2929778,0.70847607
경기도_안산시_상록구_본오동(광장웰빙사우나_부근)_01.png,0.7384261,0.2632961,0.07422468,0.9277043
경기도_안산시_상록구_본오동(반월신협본오지점_부근)_01.png,0.8607105,0.13987043,0.18059689,0.8188568
경기도_안산시_상록구_본오동(본오중B_부근)_01.png,0.35090294,0.6507337,0.28355944,0.70959306
경기도_안산시_상록구_본오동(본오초교_부근)_01.png,0.014975578,0.9852128,0.04052809,0.9590411
경기도_안산시_상록구_본오동(본오초교_부근)_02.png,0.3022312,0.7043069,0.21175236,0.78409994
경기도_안산시_상록구_본오동(본오초교_부근)_03.png,0.020765007,0.97974664,0.01713425,0.98300767
경기도_안산시_상록구_본오동(본원초교_부근)_01.png,0.981017,0.019040197,0.62860185,0.3643974
경기도_안산시_상록구_본오동(본원초교_부근)_02.png,0.981017,0.019040197,0.62860185,0.3643974
경기도_안산시_상록구_본오동(본원초교_부근)_03.png,0.040433526,0.95989764,0.019489527,0.9800961
경기도_안산시_상록구_본오동(분오어린이공원_부근)_01.png,0.33618957,0.6678952,0.04591295,0.9540874
경기도_안산시_상록구_본오동(이호초교_부근)_01.png,0.2763744,0.7280998,0.2102378,0.7908977
경기도_안산시_상록구_본오동(패랭이어린이공원_부근)_01.png,0.2903294,0.7120087,0.13925877,0.85911775
경기도_안산시_상록구_사동(감골로3_부근)_01.png,0.7019478,0.3038013,0.252895,0.74705637
경기도_안산시_상록구_사동(사동1299-8A_부근)_01.png,0.92859834,0.07178047,0.41393363,0.5847997
경기도_안산시_상록구_사동(사동1333-13A_부근)_01.png,0.8556535,0.14634302,0.18714723,0.80865204
경기도_안산시_상록구_사동(시립e편한세상상록어린이집_부근)_01.png,0.123079985,0.87780035,0.053952485,0.94692874
경기도_안산시_상록구_사동(초당초교_부근)_01.png,0.97862464,0.02209115,0.89268446,0.10616401
경기도_안산시_상록구_사동(초당초교_부근)_02.png,0.99742985,0.0025348067,0.8409903,0.15787858
경기도_안산시_상록구_사동(초당초등학교_부근)_01.png,0.020839453,0.9796866,0.003420204,0.9967165
경기도_안산시_상록구_수암동(선경드림타운_부근)_01.png,0.46146667,0.54056484,0.08848637,0.9121354
경기도_안산시_상록구_수암동(수암마트약국_부근)_01.png,0.23022032,0.76934505,0.044153243,0.95549995
경기도_안산시_상록구_수암동(안산초교_부근)_01.png,0.94818014,0.052058727,0.18245411,0.8195486
경기도_안산시_상록구_이동(매화초교_부근)_01.png,0.02534151,0.9756369,0.042983174,0.9562645
경기도_안산시_상록구_일동(동신타운_부근)_01.png,0.44147438,0.5679057,0.619986,0.37458602
경기도_안산시_상록구_일동(정원하이츠_부근)_01.png,0.027973294,0.97240615,0.020290613,0.979536
경기도_안산시_상록구_일동(푸른숲속어린이집_부근)_01.png,0.09755635,0.9040755,0.009300292,0.990386
경기도_안산시_상록구_일동(호동초교_부근)_01.png,0.030021042,0.9698962,0.029791653,0.970177
경기도_안성시_공도읍((맑은샘불한증막앞교차로)_부근)_01.png,0.25227174,0.75068104,0.020416915,0.97991943
경기도_안성시_공도읍(공도우림아파트_부근)_01.png,0.24342331,0.76208687,0.39267114,0.604101
경기도_안성시_인지동((인지리사무소앞교차로)_부근)_01.png,0.16096309,0.8424089,0.028269708,0.9718756
경기도_안양시_동안구_평촌동(벌말초교_부근)_01.png,0.9793931,0.020708352,0.611094,0.3919506
경기도_안양시_동안구_평촌동(학원가사거리_부근)_01.png,0.08243793,0.918844,0.06450546,0.93603134
경기도_안양시_동안구_호계동(안양덕현초교_부근)_01.png,0.14365667,0.85540235,0.13302231,0.8695183
경기도_안양시_만안구_박달동(박달사거리_부근)_01.png,0.6107384,0.38794684,0.09411389,0.90566957
경기도_안양시_만안구_박달동(충무목공인테리어_부근)_01.png,0.89474577,0.10724461,0.51111656,0.489756
경기도_안양시_만안구_안양동(도서관사거리_부근)_01.png,0.6866062,0.31938982,0.18019894,0.8176969
경기도_안양시_만안구_안양동(한남아파트_부근)_01.png,0.023761958,0.97591174,0.028928071,0.9711368
경기도_양주시_광사동(소반천A_부근)_01.png,0.89225906,0.10966736,0.60281116,0.3930936
경기도_양주시_광사동(소반천B_부근)_01.png,0.96828663,0.031110168,0.6572905,0.34222263
경기도_양주시_옥정동(옥빛초교_부근)_01.png,0.9694969,0.030408472,0.8239455,0.1781615
경기도_양평군_강상초등학교_북쪽.png,0.0079625845,0.99222195,0.029310524,0.97123384
경기도_양평군_강하초등학교_북쪽.png,0.1515744,0.8484497,0.16008246,0.84330964
경기도_양평군_개군초등학교_북쪽.png,0.03824091,0.96219563,0.05588129,0.94382715
경기도_양평군_고송분교_북쪽.png,0.05947444,0.9395392,0.17255625,0.8278774
경기도_양평군_곡수초등학교_북쪽.png,0.62266374,0.37964734,0.44620627,0.5591476
경기도_양평군_국공립_양서어린이집_북쪽.png,0.3940822,0.62067616,0.16341698,0.83302605
경기도_양평군_다문초등학교_북쪽.png,0.70385635,0.30269694,0.22656512,0.7713618
경기도_양평군_단월초등학교_북쪽.png,0.13026631,0.8696103,0.15432289,0.84038234
경기도_양평군_대아초등학교_북쪽.png,0.33246648,0.672065,0.3102399,0.68857193
경기도_양평군_사랑나무어린이집_북쪽.png,0.49644482,0.5004797,0.4928365,0.5096156
경기도_양평군_서종초등학교_북쪽.png,0.33499599,0.66299474,0.13033676,0.87110907
경기도_양평군_수입초등학교_북쪽.png,0.53028256,0.47789645,0.25198802,0.74773955
경기도_양평군_양동초등학교_북쪽.png,0.18302292,0.8252802,0.49495792,0.5036656
경기도_양평군_양서초등학교_북쪽.png,0.23338544,0.76961017,0.3434922,0.6600367
경기도_양평군_양수초등학교_북쪽.png,0.008515716,0.99149,0.05467069,0.94654286
경기도_양평군_양평유치원_북쪽.png,0.8726892,0.12950805,0.46298432,0.54289764
경기도_양평군_양평초등학교_북쪽.png,0.6872404,0.3184877,0.67879844,0.32230645
경기도_양평군_용문초등학교_북쪽.png,0.04839641,0.9517001,0.08176798,0.91791654
경기도_양평군_원덕초등학교_북쪽.png,0.13516128,0.8678083,0.050182164,0.95015216
경기도_양평군_정배초등학교_북쪽.png,0.07286218,0.92500913,0.3321643,0.65868926
경기도_양평군_조현초등학교_북쪽.png,0.051446915,0.94832087,0.028141141,0.97136974
경기도_양평군_지평초등학교_북쪽.png,0.18606603,0.8143405,0.43747982,0.5578766
경기도_여주군_여주읍(홍문사거리_부근)_01.png,0.24946657,0.75245947,0.05032581,0.9485194
경기도_오산시_가수동(오산초교_부근)_01.png,0.89439595,0.10729763,0.7083349,0.2926706
경기도_오산시_고현동(오산고현초교_부근)_01.png,0.91834503,0.0828352,0.50165176,0.49828884
경기도_오산시_누읍동(누읍휴먼시아_106동_부근)_01.png,0.6616453,0.3428395,0.1436201,0.85700214
경기도_오산시_수청동(오산대역_1호선_부근)_01.png,0.6929317,0.30990252,0.15230975,0.84647214
경기도_오산시_원동((거산농수산마트앞교차로)_부근)_01.png,0.83824235,0.15995502,0.12043944,0.87687886
경기도_오산시_원동(성호초등학교_부근)_01.png,0.99066097,0.00905177,0.7125491,0.28525934
경기도_오산시_원동(씨티월3입구_부근)_01.png,0.96874964,0.030826867,0.45597756,0.5454472
경기도_용인시_기흥구_고매동(서원아파트_부근)_01.png,0.28351945,0.7122795,0.51751095,0.48038563
경기도_용인시_기흥구_공세동(모도리음악학원_부근)_01.png,0.1251561,0.87476397,0.146503,0.8515105
경기도_용인시_기흥구_구갈동(삼성테스코(주)홈플러스_익스프레스_새천년_부근)_01.png,0.9090202,0.09151593,0.8333061,0.16453624
경기도_용인시_기흥구_동백동(삼성내과_부근)_01.png,0.80955744,0.19262186,0.7483821,0.2550253
경기도_용인시_기흥구_보라동(나산초교_부근)_01.png,0.9923792,0.007940531,0.6490796,0.35738474
경기도_용인시_기흥구_보정동(보정119안전센터_부근)_01.png,0.99749625,0.0025351644,0.88985527,0.110838264
경기도_용인시_기흥구_보정동(죽현마을아이파크죽전_부근)_01.png,0.9391856,0.058843583,0.8907838,0.1117661
경기도_용인시_기흥구_영덕동(태평양수원공장_부근)_01.png,0.9970881,0.0029309392,0.94461244,0.054486126
경기도_용인시_기흥구_중동(용인동백우체국_부근)_01.png,0.9605675,0.039681107,0.84211266,0.15929636
경기도_용인시_수지구_동천동(우미이노스빌_부근)_01.png,0.9891469,0.010887802,0.73465997,0.26462775
경기도_용인시_수지구_상현동(상현마을쌍용스윗닷홈_부근)_01.png,0.99016726,0.009506345,0.9355669,0.065084636
경기도_용인시_수지구_성복동(성복동주민센터_부근)_01.png,0.57551426,0.43603972,0.46473715,0.5367755
경기도_용인시_수지구_죽전동(극동스타클래스_부근)_01.png,0.9882926,0.012197584,0.772537,0.228147
경기도_용인시_수지구_죽전동(죽전중고교앞사거리_부근)_01.png,0.9962082,0.0038172305,0.9228349,0.07519969
경기도_용인시_처인구_김량장동(역북초교_부근)_01.png,0.93147075,0.06880164,0.32060468,0.6820112
경기도_의왕시_삼동(우성5차아파트정문_부근)_01.png,0.13652244,0.86184615,0.11659625,0.8822552
경기도_의왕시_오전동((동백아파트앞교차로)_부근)_01.png,0.5468649,0.4606168,0.41816896,0.58776987
경기도_의정부시_가능동((대신주택앞)_부근)_01.png,0.4931809,0.50719917,0.23369673,0.7653293
경기도_의정부시_금오동(금신교차로_부근)_01.png,0.85642815,0.14152291,0.42397824,0.5767322
경기도_의정부시_민락동(뚜뚜어린이치과_부근)_01.png,0.8751266,0.1294027,0.58912915,0.41328984
경기도_의정부시_민락동(메가박스_의정부_민락_부근)_01.png,0.0396021,0.9620774,0.079699725,0.9203544
경기도_의정부시_민락동(삼현초교_부근)_01.png,0.9388161,0.061644882,0.5079393,0.495541
경기도_의정부시_민락동(삼현초교_부근)_02.png,0.9945494,0.005371839,0.47713944,0.52488285
경기도_의정부시_용현동(어룡초교_부근)_01.png,0.57827175,0.4280813,0.5889608,0.41648617
경기도_의정부시_의정부동((가능초등학교앞)_부근)_01.png,0.3155953,0.6812125,0.061327547,0.9381383
경기도_의정부시_의정부동(가능역_부근)_01.png,0.038168937,0.9618226,0.012049466,0.9881003
경기도_의정부시_의정부동(경의초교_부근)_01.png,0.9177029,0.08208889,0.66348946,0.3392251
경기도_의정부시_의정부동(중앙교차로_부근)_01.png,0.7514398,0.25298733,0.6202344,0.37818122
경기도_의정부시_장암동(동암초교_부근)_01.png,0.18396342,0.813993,0.2896253,0.7075107
경기도_의정부시_장암동(장암동주민센터_부근)_01.png,0.8535998,0.14704072,0.21339005,0.785485
경기도_의정부시_호원동(Dh빌딩_부근)_01.png,0.07284364,0.92818916,0.0119921565,0.9882135
경기도_의정부시_호원동(회룡초교_부근)_01.png,0.93793243,0.06120366,0.59725875,0.40079364
경기도_이천시_부발읍(신하초교_부근)_01.png,0.8561419,0.14982745,0.35037756,0.64695513
경기도_이천시_송정동(송정초교_부근)_01.png,0.89953923,0.09961024,0.7612249,0.23904103
경기도_이천시_송정동(송정초교_부근)_02.png,0.73671174,0.26676726,0.68411946,0.31859827
경기도_이천시_장호원읍(장호원초교_부근)_01.png,0.6444694,0.36078095,0.27036592,0.721884
경기도_이천시_장호원읍(장호원초교_부근)_02.png,0.42835397,0.57588464,0.09307194,0.9085691
경기도_이천시_중리동(어린이보호구역_부근)_01.png,0.013319701,0.9866328,0.0052771866,0.9947227
경기도_이천시_증포동((경기동부과수농협앞교차로)_부근)_01.png,0.915782,0.082282305,0.4357934,0.5691745
경기도_이천시_증포동((경기동부과수농협앞교차로)_부근)_02.png,0.36579204,0.6344241,0.058335513,0.94164324
경기도_이천시_창전동(분수대오거리_부근)_01.png,0.16937095,0.83332574,0.040507764,0.95867324
경기도_이천시_창전동(분수대오거리_부근)_02.png,0.8440341,0.15482703,0.3770595,0.6189763
경기도_이천시_창전동(서희로71번길_부근)_01.png,0.19122559,0.8064419,0.036087424,0.96324944
경기도_파주시_목동동(운정사랑약국_부근)_01.png,0.9614495,0.037895888,0.7397091,0.26199612
경기도_파주시_문산읍((축협문산지점)_부근)_01.png,0.32499486,0.67973846,0.047982305,0.951686
경기도_파주시_문산읍(자유초교차로_부근)_01.png,0.93761873,0.0613302,0.7376556,0.25923908
경기도_파주시_야당동(한빛휴먼시아6단지아파트정문_부근)_01.png,0.9795619,0.020272344,0.7249297,0.2749533
