시설종류,대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
유치원,아이원유치원,경기도 용인시 기흥구 마북로123번길 12,경기도 용인시 기흥구 마북동 165,37.30214714,127.1207045,경기도 용인시 기흥구청 교통과,용인서부경찰서,N,,,2025-12-30
유치원,푸른유치원,경기도 용인시 기흥구 용인향교로20번길 9,경기도 용인시 기흥구 언남동 329-2,37.29683323,127.1211873,경기도 용인시 기흥구청 교통과,용인서부경찰서,N,,,2025-12-30
유치원,숲리라유치원,경기도 용인시 기흥구 흥덕4로30번길 34,경기도 용인시 기흥구 영덕동 1133-1,37.27265652,127.0932864,경기도 용인시 기흥구청 교통과,용인동부경찰서,N,,,2025-12-30
유치원,동백유치원,,경기도 용인시 기흥구 중동 89-5,37.26029021,127.1667509,경기도 용인시 기흥구청 교통과,용인동부경찰서,N,,,2025-12-30
유치원,천사들의합창 유치원,경기도 용인시 기흥구 동백죽전대로556번길 50,경기도 용인시 기흥구 동백동 431-22,37.28747035,127.1559916,경기도 용인시 기흥구청 교통과,용인동부경찰서,N,,,2025-12-30
유치원,예닮유치원,경기도 용인시 기흥구 서천서로 87,경기도 용인시 기흥구 서천동 750,37.23702354,127.0684165,경기도 용인시 기흥구청 교통과,용인동부경찰서,Y,1,,2025-12-30
유치원,더그림숲유치원,경기도 용인시 기흥구 강남서로75번길 9,경기도 용인시 기흥구 구갈동 556-3,37.27783906,127.1289678,경기도 용인시 기흥구청 교통과,용인동부경찰서,N,,,2025-12-30
어린이집,노벨생태어린이집,경기도 용인시 기흥구 백남준로 37,경기도 용인시 기흥구 상갈동 143,37.27018346,127.1131041,경기도 용인시 기흥구청 교통과,용인동부경찰서,N,,,2025-12-30
어린이집,딸기어린이집,경기도 용인시 기흥구 한보라2로 85-5,경기도 용인시 기흥구 보라동 222-2,37.24961876,127.1125717,경기도 용인시 기흥구청 교통과,용인동부경찰서,N,,,2025-12-30
어린이집,좋은나무키즈어린이집,경기도 용인시 기흥구 신갈로124번길 18,경기도 용인시 기흥구 신갈동 28-7,37.277643,127.1077863,경기도 용인시 기흥구청 교통과,용인동부경찰서,N,,,2025-12-30
어린이집,구갈어린이집,경기도 용인시 기흥구 강남서로 8,경기도 용인시 기흥구 구갈동 578-1,37.27245049,127.1272109,경기도 용인시 기흥구청 교통과,용인동부경찰서,Y,1,,2025-12-30
어린이집,행복한 숲 어린이집,경기도 용인시 기흥구 용인향교로20번길 12,경기도 용인시 기흥구 언남동 328-1,37.29617871,127.1207511,경기도 용인시 기흥구청 교통과,용인서부경찰서,N,,,2025-12-30
어린이집,나노시티 삼성어린이집,,경기도 용인시 기흥구 농서동 243,37.22593213,127.078051,경기도 용인시 기흥구청 교통과,용인동부경찰서,N,,,2025-12-30
어린이집,AMI몬테소리손바닥어린이집,,경기도 용인시 기흥구 청덕동 311,37.29733505,127.1548497,경기도 용인시 기흥구청 교통과,용인서부경찰서,N,,,2025-12-30
어린이집,풀꽃무리어린이집,경기도 용인시 기흥구 하갈로 35,경기도 용인시 기흥구 하갈동 149-1,37.25330596,127.1009361,경기도 용인시 기흥구청 교통과,용인동부경찰서,N,,,2025-12-30
어린이집,시립신갈어린이집,경기도 용인시 기흥구 산양로 71,경기도 용인시 기흥구 신갈동 720,37.28787085,127.1116983,경기도 용인시 기흥구청 교통과,용인동부경찰서,N,,,2025-12-30
어린이집,숲속향기생태어린이집,경기도 용인시 기흥구 마북로154번길 39,경기도 용인시 기흥구 마북동 222-9,37.30237672,127.1280747,경기도 용인시 기흥구청 교통과,용인서부경찰서,N,,,2025-12-30
어린이집,산내뜰생태어린이집,경기도 용인시 기흥구 동백8로131번길 52-4,경기도 용인시 기흥구 동백동 34-3,37.28252375,127.1686666,경기도 용인시 기흥구청 교통과,용인동부경찰서,N,,,2025-12-30
어린이집,향상어린이집,경기도 용인시 기흥구 언동로 140,경기도 용인시 기흥구 상하동 509,37.28279051,127.1408509,경기도 용인시 기흥구청 교통과,용인동부경찰서,N,,,2025-12-30
어린이집,시립구성어린이집,경기도 용인시 기흥구 신촌로 64,경기도 용인시 기흥구 보정동 1316,37.30661912,127.1117476,경기도 용인시 기흥구청 교통과,용인서부경찰서,Y,1,,2025-12-30
초등학교,나산초등학교,경기도 용인시 기흥구 한보라1로43번길 8,경기도 용인시 기흥구 보라동 613,37.25038412,127.1093855,경기도 용인시 기흥구청 교통과,용인동부경찰서,Y,2,,2025-12-30
초등학교,석현초등학교,경기도 용인시 기흥구 흥덕3로 42,경기도 용인시 기흥구 영덕동 1070,37.27278759,127.0830481,경기도 용인시 기흥구청 교통과,용인동부경찰서,Y,1,,2025-12-30
유치원,가람유치원,경기도 평택시 둥구재길 22,경기도 평택시 이충동 433-18,37.058580,127.061522,경기도 평택시청,평택경찰서,Y,2,,2025-07-01
유치원,율포숲유치원,경기도 평택시 함박산4길 27,경기도 평택시 고덕동 2590-1번지,37.040242,127.039465,경기도 평택시청,평택경찰서,Y,,,2025-07-01
어린이집,꽃마리 어린이집,경기도 평택시 안중읍 한촌길 112,경기도 평택시 안중읍 현화리 562-2,36.986443,126.913195,경기도 평택시청,평택경찰서,Y,1,,2025-07-01
어린이집,다우리어린이집,경기도 평택시 구룡길 61-14,경기도 평택시 용이동 15,37.000129,127.139537,경기도 평택시청,평택경찰서,Y,1,,2025-07-01
어린이집,동화어린이집,경기도 평택시 안중읍 덕우로 84-4,경기도 평택시 안중읍 학현리 22-47,36.997289,126.929455,경기도 평택시청,평택경찰서,Y,1,,2025-07-01
어린이집,두릉어린이집,경기도 평택시 고덕면 두릉3길 15,경기도 평택시 고덕면 두릉리 79,37.064019,127.025285,경기도 평택시청,평택경찰서,Y,2,,2025-07-01
어린이집,리더스어린이집,경기도 평택시 동령길 14,경기도 평택시 이충동 209-4,37.060943,127.072971,경기도 평택시청,평택경찰서,Y,1,,2025-07-01
어린이집,밀알어린이집,경기도 평택시 안중읍 대반길 40-27,경기도 평택시 안중읍 대반리 251-1,36.992359,126.946111,경기도 평택시청,평택경찰서,Y,2,,2025-07-01
어린이집,새싹어린이집,경기도 평택시 신대고잔길16-6,경기도 평택시 신대동 407-17,36.996621,127.067538,경기도 평택시청,평택경찰서,N,,,2025-07-01
어린이집,서정어린이집,경기도 평택시 서정로 205,경기도 평택시 서정동 835-7,37.066532,127.056168,경기도 평택시청,평택경찰서,Y,2,,2025-07-01
어린이집,시립가곡어린이집,경기도 평택시 진위면 가곡길 98,경기도 평택시 진위면 가곡리 320-7,37.117915,127.074478,경기도 평택시청,평택경찰서,Y,2,,2025-07-01
어린이집,시립송탄공단어린이집,경기도 평택시 산단로15번길 7,경기도 평택시 모곡동 432-3,37.037487,127.071734,경기도 평택시청,평택경찰서,Y,2,,2025-07-01
어린이집,시립안중어린이집,경기도 평택시 안중읍 안현로서1길 59,경기도 평택시 안중읍 안중리 243-1,36.992124,126.929558,경기도 평택시청,평택경찰서,Y,1,,2025-07-01
어린이집,시립팽성남산어린이집,경기도 평택시 팽성읍 팽성남산4길 6,경기도 평택시 팽성읍 남산리 406-21,36.957647,127.059532,경기도 평택시청,평택경찰서,Y,3,,2025-07-01
어린이집,안중이솝어린이집,경기도 평택시 안중읍 안중북로 16,경기도 평택시 안중읍 학현리 448-7,36.992176,126.926844,경기도 평택시청,평택경찰서,Y,1,,2025-07-01
어린이집,연꽃어린이집,경기도 평택시 진위면 진위서로 74-12,경기도 평택시 진위면 견산리 388-1,37.107421,127.070128,경기도 평택시청,평택경찰서,N,,,2025-07-01
어린이집,초록별어린이집,경기도 평택시 포승읍 운정길 18,경기도 평택시 포승읍 방림리 1-11,36.985214,126.891343,경기도 평택시청,평택경찰서,Y,1,,2025-07-01
어린이집,키즈키즈어린이집,경기도 평택시 남산로 67-6,경기도 평택시 신장동 610-2,37.087014,127.049029,경기도 평택시청,평택경찰서,Y,1,,2025-07-01
어린이집,해님달님어린이집,경기도 평택시 팽성읍 근내길 34,경기도 평택시 팽성읍 두리 238,36.971005,127.058775,경기도 평택시청,평택경찰서,Y,1,,2025-07-01
어린이집,아이뜰어린이집,경기도 평택시 잔다리1길 29,경기도 평택시 세교동 247-3번지,37.005656,127.080164,경기도 평택시청,평택경찰서,Y,,,2025-07-01
초등학교,송북초등학교,경기도 평택시 지산로 90,경기도 평택시 지산동 633,37.080493,127.066632,경기도 평택시청,평택경찰서,Y,6,,2025-07-01
초등학교,송일초등학교,경기도 평택시 송일로 6,경기도 평택시 서정동 909,37.062764,127.059565,경기도 평택시청,평택경찰서,Y,5,,2025-07-01
초등학교,송탄초등학교,경기도 평택시 막곡길 67,경기도 평택시 가재동 200-3,37.042245,127.087089,경기도 평택시청,평택경찰서,Y,3,,2025-07-01
초등학교,송화초등학교,경기도 평택시 팽성읍 송화택지로25번길 14,경기도 평택시 팽성읍 송화리 783-6,36.962943,127.056981,경기도 평택시청,평택경찰서,Y,5,,2025-07-01
초등학교,안중초등학교,경기도 평택시 안중읍 안중로 89,경기도 평택시 안중읍 안중리 247-4번지,36.989646,126.926015,경기도 평택시청,평택경찰서,Y,6,,2025-07-01
초등학교,어연초등학교,경기도 평택시 청북읍 청원로 446,경기도 평택시 청북읍 어연리 233번지,37.048859,126.977392,경기도 평택시청,평택경찰서,Y,2,,2025-07-01
초등학교,용이초등학교,경기도 평택시 현신7길 36,경기도 평택시 용이동 482번지,37.000088,127.146714,경기도 평택시청,평택경찰서,Y,5,,2025-07-01
초등학교,용죽초등학교,경기도 평택시 용죽2로23,경기도 평택시 용이동 657,36.995064,127.124012,경기도 평택시청,평택경찰서,Y,6,,2025-07-01
초등학교,율포초등학교,경기도 평택시 함박산로 10,경기도 평택시 고덕동 2621,37.042541,127.043370,경기도 평택시청,평택경찰서,N,,,2025-07-01
초등학교,이충초등학교,경기도 평택시 이충로 93-5,경기도 평택시 이충동 590-1,37.063297,127.067089,경기도 평택시청,평택경찰서,Y,8,,2025-07-01
초등학교,이화초등학교,경기도 평택시 평남로 906,경기도 평택시 비전동 1034,37.003565,127.108225,경기도 평택시청,평택경찰서,Y,4,,2025-07-01
초등학교,자란초등학교,경기도 평택시 만세로 1886,경기도 평택시 비전동 1009번지,37.003417,127.099866,경기도 평택시청,평택경찰서,Y,5,,2025-07-01
초등학교,장당초등학교,경기도 평택시 송탄로 46,경기도 평택시 장당동 630번지,37.050113,127.057637,경기도 평택시청,평택경찰서,Y,6,,2025-07-01
초등학교,종덕초등학교,경기도 평택시 고덕면 고덕국제2로 111,경기도 평택시 고덕면 여염리 4246,37.053232,127.046337,경기도 평택시청,평택경찰서,Y,5,,2025-07-01
초등학교,죽백초등학교,경기도 평택시 죽백1길 41,경기도 평택시 죽백동 36-2,37.013626,127.137521,경기도 평택시청,평택경찰서,Y,1,,2025-07-01
초등학교,중앙초등학교,경기도 평택시 세교로 11,경기도 평택시 세교동 186-1번지,37.002272,127.078055,경기도 평택시청,평택경찰서,Y,7,,2025-07-01
초등학교,지장초등학교,경기도 평택시 지장로 15,경기도 평택시 서정동 824,37.068034,127.057576,경기도 평택시청,평택경찰서,Y,8,,2025-07-01
초등학교,지제초등학교,경기도 평택시 칠괴길 78-42,경기도 평택시 지제동 30,37.022875,127.077788,경기도 평택시청,평택경찰서,N,,,2025-07-01
초등학교,진위초등학교,경기도 평택시 진위면 봉남길 49,경기도 평택시 진위면 봉남리 233번지,37.100665,127.089932,경기도 평택시청,평택경찰서,Y,3,,2025-07-01
초등학교,창신초등학교,경기도 평택시 오성면 창신뜰길 138,경기도 평택시 오성면 신리 59-1,37.004309,127.006755,경기도 평택시청,평택경찰서,Y,3,,2025-07-01
어린이집,라트어린이집,경기도 의정부시 용민로 230 (낙양동),경기도 의정부시 낙양동 714,37.748203,127.095979,경기도 의정부시청,의정부경찰서,Y,1,,2025-06-30
어린이집,예대어린이집,경기도 의정부시 부용로 7 (금오동),경기도 의정부시 금오동 464-2,37.748149,127.059219,경기도 의정부시청,의정부경찰서,Y,1,,2025-06-30
어린이집,고은별어린이집,경기도 의정부시 녹양로103번길 13-17 (녹양동),경기도 의정부시 녹양동 158-6,37.759449,127.034731,경기도 의정부시청,의정부경찰서,Y,1,,2025-06-30
어린이집,푸른숲 어린이집,경기도 의정부시 흥선로92번길 15-26 (가능동),경기도 의정부시 가능동 745-15,37.741747,127.037705,경기도 의정부시청,의정부경찰서,Y,1,,2025-06-30
어린이집,산호어린이집,경기도 의정부시 용민로 459 (민락동),경기도 의정부시 민락동 898,37.75303998,127.118086,경기도 의정부시청,의정부경찰서,N,,,2025-06-30
특수학교,동방학교,경기도 평택시 소사1길 33,경기도 평택시 소사동 106-1,36.991225,127.128337,경기도 평택시청,평택경찰서,Y,1,,2025-07-01
특수학교,에바다학교,경기도 평택시 진위면 하북4길 129-23,경기도 평택시 진위면 하북리 72-1번지,37.113018,127.066808,경기도 평택시청,평택경찰서,Y,1,,2025-07-01
초등학교,가사초등학교,경기도 평택시 현덕면 기산2길 16,경기도 평택시 현덕면 권관리 2-43번지,36.938494,126.917183,경기도 평택시청,평택경찰서,Y,3,,2025-07-01
초등학교,갈곶초등학교,경기도 평택시 진위면 엘지로 57,경기도 평택시 진위면 갈곶리 240-6번지,37.125629,127.072033,경기도 평택시청,평택경찰서,Y,4,,2025-07-01
