순번(NO),구분(LAMP),일련번호(SER),위도(LATITUDE),경도(LONGITUDE)
7161,2,은행로-70,37.4517451,127.1686188
7162,2,은행로-71,37.4512435,127.1664817
7163,2,은행로-72,37.4516645,127.1682909
7164,2,은행로-73,37.4513859,127.1677365
7165,2,은행로-74,37.4573545,127.1648449
7166,2,은행로-75,37.4572462,127.1650142
7167,2,자혜로-1,37.4510528,127.1675437
7168,2,자혜로-2,37.4508275,127.1676223
7169,2,자혜로-3,37.4510794,127.1678715
7170,2,자혜로-4,37.4509445,127.1677016
7171,2,자혜로-5,37.4509713,127.1678712
7172,2,자혜로-6,37.4509982,127.1679617
7173,2,자혜로-7,37.4510251,127.1680409
7174,2,자혜로-8,37.4510519,127.168233
7175,2,자혜로-9,37.451692,127.1679519
7176,2,자혜로-10,37.4512497,127.1685386
7177,2,자혜로-11,37.4513034,127.1687309
7178,2,자혜로-12,37.4513034,127.1687309
7179,2,자혜로-13,37.4511862,127.1688436
7180,2,자혜로-14,37.4511317,127.1690921
7181,2,자혜로-15,37.4517705,127.1697942
7182,2,자혜로-1,37.4523814,127.1710388
7183,2,자혜로-2,37.4525519,127.1715138
7184,2,자혜로-3,37.4524087,127.1708693
7185,2,자혜로-4,37.452525,127.1714007
7186,2,자혜로-5,37.4526868,127.1716723
7187,2,자혜로-6,37.4493866,127.1604542
7188,2,자혜로-7,37.4493866,127.1604542
7189,2,자혜로-8,37.4491345,127.1603406
7190,2,자혜로-9,37.4490535,127.1602953
7191,2,자혜로-10,37.4487473,127.1601816
7192,2,자혜로-11,37.4481622,127.1597622
7193,2,자혜로-12,37.450134,127.1607609
7194,2,자혜로-13,37.4496658,127.1605678
7195,2,자혜로-14,37.4492694,127.1605104
7196,2,자혜로-15,37.4490801,127.1606004
7197,2,자혜로-16,37.448882,127.1605096
7198,2,자혜로-17,37.4485758,127.160396
7199,2,자혜로-18,37.4483597,127.1602938
7200,2,자혜로-19,37.4479995,127.1601235
7201,2,자혜로-20,37.4499716,127.1609866
7202,2,자혜로-21,37.4499088,127.1607943
7203,2,자혜로-22,37.4496924,127.160873
7204,2,자혜로-23,37.4494403,127.1607594
7205,2,자혜로-24,37.4451084,127.1593151
7206,2,자혜로-25,37.449215,127.1607928
7207,2,자혜로-26,37.4489448,127.1606793
7208,2,자혜로-27,37.4484129,127.1609042
7209,2,자혜로-28,37.4483587,127.1610736
7210,2,자혜로-29,37.4484946,127.1604523
7211,2,자혜로-30,37.4483055,127.1604067
7212,2,자혜로-31,37.4480529,127.1606209
7213,2,자혜로-32,37.4480527,127.1607678
7214,2,자혜로-33,37.4480525,127.1609599
7215,2,자혜로-34,37.447305,127.1607097
7216,2,자혜로-35,37.4471068,127.1607093
7217,2,자혜로-36,37.4472426,127.1601785
7218,2,자혜로-37,37.4468007,127.1604826
7219,2,자혜로-38,37.446692,127.1609345
7220,2,자혜로-39,37.4470261,127.160404
7221,2,자혜로-40,37.4469095,127.1600082
7222,2,자혜로-41,37.4499444,127.1610995
7223,2,자혜로-42,37.4465493,127.1598493
7224,2,자혜로-43,37.4463055,127.160233
7225,2,자혜로-44,37.4463055,127.160233
7226,2,자혜로-45,37.4461606,127.1607864
7227,2,자혜로-46,37.4460792,127.1610349
7228,2,자혜로-47,37.4459979,127.1612042
7229,2,자혜로-48,37.4458266,127.1612603
7230,2,자혜로-49,37.446333,127.1599053
7231,2,자혜로-50,37.446162,127.1597016
7232,2,자혜로-51,37.4458549,127.1603225
7233,2,자혜로-52,37.4461078,127.1598145
7234,2,자혜로-53,37.4459725,127.1599611
7235,2,자혜로-54,37.4458562,127.1592941
7236,2,자혜로-55,37.445523,127.1591804
7237,2,자혜로-56,37.4454417,127.1593723
7238,2,자혜로-57,37.4451356,127.1592022
7239,2,자혜로-58,37.4451356,127.1592022
7240,2,자혜로-59,37.4452705,127.159372
7241,2,자혜로-60,37.445216,127.1597109
7242,2,자혜로-61,37.4514922,127.1625381
7243,2,자혜로-62,37.4532752,127.1632087
7244,2,자혜로-63,37.4532752,127.1632087
7245,2,자혜로-64,37.4533019,127.1634573
7246,2,자혜로-65,37.4535813,127.163424
7247,2,자혜로-66,37.4535813,127.163424
7248,2,자혜로-67,37.4533825,127.1638192
7249,2,자혜로-68,37.4534099,127.1635706
7250,2,자혜로-69,37.4536893,127.1634808
7251,2,자혜로-70,37.4490491,127.1635161
7252,2,자혜로-71,37.4489679,127.163595
7253,2,자혜로-72,37.4499956,127.163179
7254,2,자혜로-73,37.4496621,127.163314
7255,2,자혜로-74,37.4491389,127.1637875
7256,2,자혜로-75,37.4489133,127.1640356
7257,2,자혜로-76,37.4499949,127.1637102
7258,2,자혜로-77,37.4497426,127.1637662
7259,2,자혜로-78,37.4496346,127.163619
7260,2,자혜로-79,37.4492464,127.1641833
7261,2,자혜로-80,37.4499947,127.1639023
7262,2,자혜로-81,37.4498865,127.1639586
7263,2,자혜로-82,37.4497152,127.1640373
7264,2,자혜로-83,37.4495789,127.1648168
7265,2,자혜로-84,37.4495789,127.1648168
7266,2,자혜로-85,37.4495522,127.1645908
7267,2,자혜로-86,37.4492187,127.1646804
7268,2,자혜로-87,37.4491105,127.1647593
7269,2,자혜로-88,37.4498313,127.1647609
7270,2,자혜로-89,37.4494971,127.1653704
7271,2,자혜로-90,37.4489382,127.1655952
7272,2,자혜로-91,37.4486948,127.1656512
7273,2,자혜로-92,37.4486948,127.1656512
7274,2,자혜로-93,37.4482715,127.1655712
7275,2,자혜로-94,37.4480278,127.1658419
7276,2,자혜로-95,37.4501915,127.1648747
7277,2,자혜로-96,37.4501104,127.1648971
7278,2,자혜로-97,37.4501104,127.1648971
7279,2,자혜로-98,37.4499392,127.1649532
7280,2,자혜로-99,37.4497225,127.1652353
7281,2,자혜로-100,37.4494698,127.1655625
7282,2,자혜로-101,37.4489646,127.1660134
7283,2,자혜로-102,37.4483606,127.1662381
7284,2,자혜로-103,37.4502991,127.165293
7285,2,자혜로-104,37.4501094,127.1656204
7286,2,자혜로-105,37.4509921,127.1658709
7287,2,자혜로-106,37.4513606,127.1665385
7288,2,자혜로-107,37.4515494,127.1667875
7289,2,자혜로-108,37.4516392,127.1670138
7290,2,자혜로-109,37.4520807,127.1670147
7291,2,자혜로-110,37.4520539,127.1668451
7292,2,자혜로-111,37.451693,127.167206
7293,2,자혜로-112,37.4520263,127.1672632
7294,2,자혜로-113,37.4517736,127.1675339
7295,2,자혜로-114,37.4523055,127.1673204
7296,2,자혜로-115,37.4518548,127.1674889
7297,2,자혜로-116,37.4520801,127.1674555
7298,2,자혜로-117,37.4521883,127.1673992
7299,2,자혜로-118,37.4519976,127.1684272
7300,2,자혜로-119,37.451082,127.1659841
7301,2,자혜로-120,37.4512714,127.1658715
7302,2,자혜로-121,37.4514427,127.1657928
7303,2,자혜로-122,37.4516947,127.1660081
7304,2,자혜로-123,37.4513882,127.1660639
7305,2,자혜로-124,37.4514151,127.166177
7306,2,자혜로-125,37.4516047,127.1659287
7307,2,자혜로-126,37.4517216,127.1660985
7308,2,자혜로-127,37.4517216,127.1660985
7309,2,자혜로-128,37.4514418,127.1664031
7310,2,자혜로-129,37.4516942,127.1663471
7311,2,자혜로-130,37.4503061,127.1667622
7312,2,자혜로-131,37.4517478,127.1666524
7313,2,자혜로-132,37.451829,127.1666186
7314,2,자혜로-133,37.4513331,127.166821
7315,2,자혜로-134,37.4492702,127.1599002
7316,2,자혜로-135,37.4484148,127.1595367
7317,2,자혜로-136,37.4481896,127.1594346
7318,2,자혜로-137,37.4478565,127.159287
7319,2,자혜로-138,37.4477755,127.1592303
7320,2,자혜로-139,37.4474423,127.1590714
7321,2,자혜로-140,37.447055,127.158935
7322,2,자혜로-141,37.4464697,127.1586738
7323,2,자혜로-142,37.4462446,127.1585943
7324,2,자혜로-143,37.4460282,127.1587294
7325,2,자혜로-144,37.445695,127.1585705
7326,2,자혜로-145,37.4454423,127.1588977
7327,2,자혜로-146,37.445217,127.1589312
7328,2,자혜로-147,37.4455778,127.1586494
7329,2,자혜로-148,37.4452715,127.1586262
7330,2,자혜로-149,37.4454155,127.1587621
7331,2,자혜로-150,37.4452988,127.1584341
7332,2,자혜로-151,37.4452182,127.1580384
7333,2,자혜로-152,37.451915,127.1695346
7334,2,자혜로-153,37.4519693,127.1693426
7335,2,자혜로-154,37.4519156,127.1691278
7336,2,자혜로-155,37.452194,127.1697613
7337,2,자혜로-156,37.4525809,127.1701464
7338,2,자혜로-157,37.4527704,127.1698982
7339,2,자혜로-158,37.4522474,127.170236
7340,2,자혜로-159,37.4523278,127.1707335
7341,2,자혜로-160,37.4522741,127.1704282
7342,2,자혜로-161,37.4522746,127.1700666
7343,2,자혜로-162,37.4524092,127.170485
7344,2,자혜로-163,37.4524361,127.1705981
7345,2,제일로-14,37.4288358,127.1377923
7346,2,제일로-15,37.428971,127.137771
7347,2,제일로-16,37.428971,127.137771
7348,2,제일로-17,37.4299182,127.1366871
7349,2,제일로-18,37.4304133,127.1370947
7350,2,제일로-192,37.4286387,127.1367639
7351,2,제일로-193,37.428639,127.1365379
7352,2,제일로-194,37.4285827,127.138515
7353,2,제일로-195,37.4286094,127.1387975
7354,2,제일로-196,37.4286103,127.137984
7355,2,제일로-197,37.429613,127.135681
7356,2,제일로-198,37.4298017,127.1361219
7357,2,제일로-199,37.4298561,127.1358509
7358,2,제일로-200,37.4299996,127.1364838
7359,2,제일로-201,37.4299996,127.1364838
7360,2,제일로-202,37.4303884,127.1352417
7361,2,제일로-203,37.4306948,127.1351519
7362,2,제일로-204,37.4308839,127.1353217
7363,2,제일로-205,37.4306051,127.134824
7364,2,제일로-206,37.4304701,127.1347108
7365,2,제일로-207,37.4306955,127.1345417
7366,2,제일로-208,37.4307769,127.1342368
7367,2,제일로-209,37.4311378,127.1337968
7368,2,제일로-210,37.431031,127.1335707
7369,2,제일로-211,37.431444,127.1339555
7370,2,제일로-212,37.4318315,127.1339336
7371,2,제일로-213,37.4314446,127.1334019
7372,2,제일로-214,37.4312468,127.1330174
7373,2,제일로-215,37.4316071,127.1330745
7374,2,제일로-216,37.4313833,127.1317974
7375,2,제일로-217,37.4318065,127.1320693
7376,2,제일로-218,37.430108,127.136179
7377,2,제일로-219,37.4319423,127.1314594
7378,2,제일로-220,37.4319423,127.1314594
7379,2,제일로-221,37.4319423,127.1314594
7380,2,제일로-222,37.4319423,127.1314594
7381,2,제일로-223,37.4319423,127.1314594
7382,2,제일로-224,37.432331,127.1312115
7383,2,제일로-225,37.4297485,127.1353988
7384,2,제일로-226,37.4303069,127.1356257
7385,2,제일로-227,37.4301088,127.1355124
7386,2,제일로-228,37.4300542,127.1359868
7387,2,제일로-229,37.4302439,127.1355691
7388,2,제일로-230,37.4304153,127.1353773
7389,2,제일로-231,37.4301631,127.1352413
7390,2,제일로-232,37.4301631,127.1352413
7391,2,제일로-233,37.4299469,127.1352635
7392,2,제일로-234,37.430191,127.1345409
7393,2,제일로-235,37.4301641,127.1344052
7394,2,제일로-236,37.4301643,127.1342358
7395,2,제일로-237,37.4300555,127.1348231
7396,2,제일로-238,37.429803,127.1349921
7397,2,제일로-239,37.430911,127.1360674
7398,2,제일로-240,37.4310815,127.1358191
7399,2,제일로-241,37.4307479,127.1360445
7400,2,제일로-242,37.4307479,127.1360445
7401,2,제일로-243,37.4309103,127.1358188
7402,2,제일로-244,37.4309103,127.1358188
7403,2,제일로-245,37.4306941,127.135762
7404,2,제일로-246,37.4309107,127.1355138
7405,2,제일로-247,37.4310008,127.1354575
7406,2,제일로-248,37.4311629,127.1355933
7407,2,제일로-249,37.4314158,127.1349836
7408,2,제일로-250,37.4311909,127.1347121
7409,2,제일로-251,37.431641,127.1350405
7410,2,제일로-252,37.4315244,127.1345997
7411,2,제일로-253,37.4312452,127.1344297
7412,2,제일로-254,37.4316066,127.1335717
7413,2,제일로-255,37.4317785,127.1329619
7414,2,제일로-256,37.4324164,127.1345448
7415,2,제일로-257,37.4323269,127.133991
7416,2,제일로-258,37.4322463,127.1335954
7417,2,제일로-259,37.4323277,127.1333244
7418,2,제일로-260,37.4326609,127.1334831
7419,2,제일로-261,37.4319673,127.1333237
7420,2,제일로-262,37.4316607,127.1335153
7421,2,제일로-263,37.4318866,127.1329281
7422,2,제일로-264,37.4320849,127.1328494
7423,2,제일로-265,37.4318057,127.1327924
7424,2,제일로-266,37.4320851,127.1326799
7425,2,제일로-267,37.4322175,127.1351545
7426,2,제일로-268,37.4322175,127.1351545
7427,2,제일로-269,37.4321368,127.1348493
7428,2,제일로-270,37.433083,127.1347154
7429,2,제일로-271,37.4332182,127.1346592
7430,2,제일로-272,37.4332182,127.1346592
7431,2,제일로-273,37.4326052,127.1349066
7432,2,제일로-274,37.4328306,127.1347941
7433,2,제일로-275,37.433057,127.1337324
7434,2,제일로-276,37.4328049,127.1336302
7435,2,제일로-277,37.4329943,127.1334272
7436,2,제일로-278,37.432778,127.1334607
7437,2,제일로-279,37.4325531,127.1331779
7438,2,제일로-280,37.4329136,127.133122
7439,2,제일로-281,37.4330834,127.1343764
7440,2,제일로-282,37.4338016,127.1366488
7441,2,제일로-283,37.4339181,127.1372139
7442,2,제일로-284,37.4339987,127.1375982
7443,2,황송로-1,37.4460231,127.1690695
7444,2,황송로-2,37.4487486,127.172285
7445,2,황송로-3,37.4489105,127.1724888
7446,2,황송로-4,37.4490269,127.1729863
7447,2,희망로-3,37.4345494,127.1587395
7448,2,희망로-4,37.435001,127.1579269
7449,2,희망로-5,37.435001,127.1579269
7450,2,희망로-6,37.4373346,127.1578978
7451,2,희망로-7,37.4373607,127.1585985
7452,2,희망로-8,37.4377485,127.1583168
7453,2,희망로-9,37.4383068,127.1585439
7454,2,희망로-10,37.4383068,127.1585439
7455,2,희망로-11,37.4388568,127.1582852
7456,2,희망로-12,37.4387481,127.1587595
7457,2,희망로-13,37.439918,127.1597676
7458,2,희망로-14,37.4409988,127.1600637
7459,2,희망로-15,37.442143,127.160228
7460,2,희망로-16,37.4426393,127.1595925
7461,2,희망로-17,37.4426393,127.1595925
7462,2,희망로-18,37.4434967,127.1585095
7463,2,희망로-19,37.4445792,127.1574834
7464,2,희망로-91,37.4347191,127.1598698
7465,2,희망로-92,37.4344131,127.159598
7466,2,희망로-93,37.4340797,127.1596199
7467,2,희망로-94,37.4342505,127.1599027
7468,2,희망로-95,37.4343586,127.1599594
7469,2,희망로-96,37.4347489,127.1577682
7470,2,희망로-97,37.4345237,127.1577678
7471,2,희망로-98,37.4343078,127.1574848
7472,2,희망로-99,37.4343078,127.1574848
7473,2,희망로-100,37.434551,127.1575079
7474,2,희망로-101,37.4341639,127.157236
7475,2,희망로-102,37.4346052,127.1574064
7476,2,희망로-103,37.4348034,127.1574068
7477,2,희망로-104,37.4341371,127.1571003
7478,2,희망로-105,37.4346055,127.1571804
7479,2,희망로-106,37.4348039,127.1570452
7480,2,희망로-107,37.4343352,127.1571572
7481,2,희망로-108,37.4342997,127.1567956
7482,2,희망로-109,37.4345518,127.1569317
7483,2,희망로-110,37.4341917,127.1566485
7484,2,희망로-111,37.4348316,127.1565368
7485,2,희망로-112,37.4344982,127.156571
7486,2,희망로-113,37.4340298,127.1564561
7487,2,희망로-114,37.4343001,127.1564566
7488,2,희망로-115,37.4344983,127.156457
7489,2,희망로-116,37.4341923,127.1562078
7490,2,희망로-117,37.4346068,127.1562087
7491,2,희망로-118,37.4346883,127.1558473
7492,2,희망로-119,37.4347514,127.1558474
7493,2,희망로-120,37.4344721,127.1558468
7494,2,희망로-121,37.4341358,127.1581285
7495,2,희망로-122,37.4343068,127.158208
7496,2,희망로-123,37.4341633,127.1577105
7497,2,희망로-124,37.4348634,127.159791
7498,2,희망로-125,37.4343863,127.1594058
7499,2,희망로-126,37.4345844,127.1595644
7500,2,희망로-127,37.4348007,127.1595084
7501,2,희망로-128,37.4348549,127.1593729
7502,2,희망로-129,37.4350259,127.1595088
7503,2,희망로-130,37.4350259,127.1595088
7504,2,희망로-131,37.4344409,127.1590105
7505,2,희망로-132,37.4346389,127.1591804
7506,2,희망로-133,37.4348824,127.1589888
7507,2,희망로-134,37.4351614,127.1592379
7508,2,희망로-135,37.4356388,127.1593971
7509,2,희망로-136,37.4356113,127.159736
7510,2,희망로-137,37.434856,127.1585368
7511,2,희망로-138,37.4358002,127.1599624
7512,2,희망로-139,37.4359172,127.1600418
7513,2,희망로-140,37.4359981,127.1601549
7514,2,희망로-141,37.4356651,127.1599282
7515,2,희망로-142,37.4360521,127.1602115
7516,2,희망로-143,37.4353049,127.1597354
7517,2,희망로-144,37.435161,127.1595656
7518,2,희망로-145,37.435891,127.1601773
7519,2,희망로-146,37.4362501,127.160404
7520,2,희망로-147,37.4361601,127.1603473
7521,2,희망로-148,37.4360787,127.1605393
7522,2,희망로-149,37.436412,127.1605739
7523,2,희망로-150,37.4366103,127.160563
7524,2,희망로-151,37.4354686,127.1585945
7525,2,희망로-152,37.435551,127.1583687
7526,2,희망로-153,37.4351083,127.1585712
7527,2,희망로-154,37.4369158,127.1611512
7528,2,희망로-155,37.4371681,127.1611743
7529,2,희망로-156,37.4371681,127.1611743
7530,2,희망로-157,37.437303,127.1613441
7531,2,희망로-158,37.4353871,127.1589333
7532,2,희망로-159,37.4352159,127.1588991
7533,2,희망로-160,37.4350537,127.1589326
7534,2,희망로-161,37.435002,127.1571247
7535,2,희망로-162,37.4352994,127.1571253
7536,2,희망로-163,37.4348851,127.1569324
7537,2,희망로-164,37.4351105,127.1568763
7538,2,희망로-165,37.4349937,127.1565936
7539,2,희망로-166,37.435273,127.1565942
7540,2,희망로-167,37.4348858,127.1564578
7541,2,희망로-168,37.4350214,127.1560739
7542,2,희망로-169,37.4353546,127.1562102
7543,2,희망로-170,37.4352195,127.1562099
7544,2,희망로-171,37.4353549,127.1559842
7545,2,희망로-172,37.4348866,127.1558477
7546,2,희망로-173,37.4346075,127.1556211
7547,2,희망로-174,37.4343824,127.1555642
7548,2,희망로-175,37.4348868,127.1556556
7549,2,희망로-176,37.4348327,127.1556555
7550,2,희망로-177,37.4353824,127.1556227
7551,2,희망로-178,37.435221,127.155758
7552,2,희망로-179,37.4348331,127.1554069
7553,2,희망로-180,37.4353827,127.1553967
7554,2,희망로-181,37.4351124,127.1554075
7555,2,희망로-182,37.4348064,127.155147
7556,2,희망로-183,37.4352479,127.1551479
7557,2,희망로-184,37.4353831,127.1550691
7558,2,희망로-185,37.4355273,127.1550693
7559,2,희망로-186,37.4351133,127.1547069
7560,2,희망로-187,37.4353023,127.1548429
7561,2,희망로-188,37.4355278,127.1546287
7562,2,희망로-189,37.4348844,127.1575086
7563,2,희망로-190,37.4350825,127.157622
7564,2,희망로-191,37.4350017,127.1574072
7565,2,희망로-192,37.4352447,127.1575659
7566,2,희망로-193,37.4348848,127.157181
7567,2,희망로-194,37.435552,127.1568773
7568,2,희망로-195,37.4355793,127.1566287
7569,2,희망로-196,37.4355795,127.1565157
7570,2,희망로-197,37.4357503,127.1567647
7571,2,희망로-198,37.4359127,127.1565955
7572,2,희망로-199,37.4355528,127.1562106
7573,2,희망로-200,37.4359129,127.1564825
7574,2,희망로-201,37.435778,127.1562337
7575,2,희망로-202,37.4359134,127.1560984
7576,2,희망로-203,37.4355803,127.1558491
7577,2,희망로-204,37.4356884,127.1558493
7578,2,희망로-205,37.4355806,127.155657
7579,2,희망로-206,37.4357787,127.1557591
7580,2,희망로-207,37.435689,127.1553973
7581,2,희망로-208,37.4359683,127.1553979
7582,2,희망로-209,37.4355812,127.1551824
7583,2,희망로-210,37.4357162,127.1553183
7584,2,희망로-211,37.4359146,127.1551831
7585,2,희망로-212,37.4355816,127.1548435
