보호구역 아이디,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,경도,위도,신호기설치방식,도로형태,주도로여부,관리번호,신호등구분,신호등색종류,신호등화방식,신호등화순서,신호등화시간,광원종류,신호제어방식,신호시간결정방식,점멸등운영여부,점멸등운영시작시각,점멸등운영종료시각,보행자작동신호기유무,잔여시간표시기유무,시각장애인용음향신호기유무,도로안내표지일련번호,관리기관명,관리기관 전화번호,데이터기준일자
32,광명시,시도,,안현로,양방향,경기도 광명시 안현로 59,경기도 광명시 하안동 13-3,126.877967453,37.466129119,3,1,Y,0032-T-0003,1,3,3,녹색+황색+적색,50+2+20,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-08
32,광명시,시도,,안현로,양방향,경기도 광명시 안현로 59,경기도 광명시 하안동 13-3,126.879729203,37.467224604,2,2,Y,0032-T-0005,2,2,2,녹색+적색,30+120,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-08
32,광명시,시도,,안현로,양방향,경기도 광명시 안현로 59,경기도 광명시 하안동 13-3,126.879864281,37.467069043,2,2,Y,0032-T-0006,2,2,2,녹색+적색,25+55,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-08
32,광명시,시도,,안현로,양방향,경기도 광명시 안현로 59,경기도 광명시 하안동 13-3,126.879778149,37.467385321,2,2,Y,0032-T-0007,2,2,2,녹색+적색,25+55,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-08
32,광명시,시도,,안현로,양방향,경기도 광명시 안현로 59,경기도 광명시 하안동 13-3,126.879925331,37.467470573,2,2,Y,0032-T-0008,2,2,2,녹색+적색,25+55,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-08
32,광명시,시도,,안현로,양방향,경기도 광명시 안현로 59,경기도 광명시 하안동 13-3,126.879970191,37.467116683,2,2,Y,0032-T-0009,2,2,2,녹색+적색,25+55,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-08
32,광명시,시도,,안현로,양방향,경기도 광명시 안현로 59,경기도 광명시 하안동 13-3,126.880165883,37.46721487,2,2,Y,0032-T-0010,2,2,2,녹색+적색,25+55,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-08
32,광명시,시도,,안현로,양방향,경기도 광명시 안현로 59,경기도 광명시 하안동 13-3,126.880165086,37.467261013,2,2,Y,0032-T-0011,2,2,2,녹색+적색,25+55,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-08
32,광명시,시도,,안현로,양방향,경기도 광명시 안현로 59,경기도 광명시 하안동 13-3,126.880033174,37.467397109,2,2,Y,0032-T-0012,2,2,2,녹색+적색,25+55,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-08
32,광명시,시도,,안현로,양방향,경기도 광명시 안현로 59,경기도 광명시 하안동 13-3,126.879772956,37.467248913,2,2,Y,0032-T-0013,2,2,2,녹색+적색,25+55,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-08
32,광명시,시도,,안현로,양방향,경기도 광명시 안현로 59,경기도 광명시 하안동 13-3,126.880150375,37.467237711,2,2,Y,0032-T-0014,2,2,2,녹색+적색,25+55,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-08
32,광명시,시도,,안현로,양방향,경기도 광명시 안현로 59,경기도 광명시 하안동 13-3,126.879929442,37.467102309,2,2,Y,0032-T-0015,2,2,2,녹색+적색,25+55,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-08
32,광명시,시도,,안현로,양방향,경기도 광명시 안현로 59,경기도 광명시 하안동 13-3,126.879976506,37.467389818,2,2,Y,0032-T-0016,2,2,2,녹색+적색,25+55,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-08
32,광명시,시도,,안현로,양방향,경기도 광명시 안현로 59,경기도 광명시 하안동 13-3,126.879781904,37.467154616,3,2,Y,0032-T-0017,1,4,3,적색+녹색화살표/녹색+황색,60+20+2,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-08
32,광명시,시도,,안현로,양방향,경기도 광명시 안현로 59,경기도 광명시 하안동 13-3,126.880027533,37.467190941,3,2,Y,0032-T-0018,1,4,4,적색+녹색화살표+녹색+황색,65+10+28+2,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-08
32,광명시,시도,,안현로,양방향,경기도 광명시 안현로 59,경기도 광명시 하안동 13-3,126.880110135,37.467320142,3,2,Y,0032-T-0019,1,4,3,적색+녹색화살표/녹색+황색,60+20+2,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-08
32,광명시,시도,,안현로,양방향,경기도 광명시 안현로 59,경기도 광명시 하안동 13-3,126.879855707,37.467423578,3,2,Y,0032-T-0020,1,4,4,적색+녹색화살표+녹색+황색,65+10+28+2,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-08
15,광명시,시도,,하안로,양방향,경기도 광명시 하안로 392,경기도 광명시 철산동 555,126.871746673,37.470654047,3,2,Y,0015-T-0013,1,3,3,녹색+황색+적색,48+3+29,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-08
15,광명시,시도,,하안로,양방향,경기도 광명시 하안로 392,경기도 광명시 철산동 555,126.874074961,37.469386571,3,2,Y,0015-T-0025,1,3,3,녹색+황색+적색,32+3+55,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-08
15,광명시,시도,,철망산로,양방향,경기도 광명시 하안로 392,경기도 광명시 철산동 555,126.873211479,37.468099088,3,2,Y,0015-T-0040,1,3,3,적색+녹색화살표+황색,55+32+2,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-08
15,광명시,시도,,철망산로,양방향,경기도 광명시 하안로 392,경기도 광명시 철산동 555,126.873197602,37.467995282,3,2,Y,0015-T-0041,1,4,3,적색+녹색화살표/녹색+황색,55+32+2,2,3,2,Y,00:00,06:00,N,Y,N,,광명경찰서,182,2021-10-08
15,광명시,시도,,철망산로,양방향,경기도 광명시 하안로 392,경기도 광명시 철산동 555,126.873079017,37.468046922,3,2,Y,0015-T-0042,1,3,3,녹색+황색+적색,55+3+30,2,3,2,Y,00:00,06:00,N,Y,N,,광명경찰서,182,2021-10-08
15,광명시,시도,,철망산로,양방향,경기도 광명시 하안로 392,경기도 광명시 철산동 555,126.873104019,37.467960194,2,2,Y,0015-T-0043,2,2,2,녹색+적색,30+120,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-08
15,광명시,시도,,철망산로,양방향,경기도 광명시 하안로 392,경기도 광명시 철산동 555,126.872983204,37.468109443,2,2,Y,0015-T-0044,2,2,2,녹색+적색,30+120,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-08
19,광명시,시도,,철망산로,양방향,경기도 광명시 철망산로 68,경기도 광명시 하안4동 23,126.875986401,37.469339276,2,2,Y,0019-T-0002,2,2,2,녹색+적색,30+120,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-08
19,광명시,시도,,철망산로,양방향,경기도 광명시 철망산로 68,경기도 광명시 하안4동 23,126.876171764,37.469201737,2,2,Y,0019-T-0003,2,2,2,녹색+적색,30+120,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-08
19,광명시,시도,,철망산로,양방향,경기도 광명시 철망산로 68,경기도 광명시 하안4동 23,126.875820139,37.469102969,3,2,Y,0019-T-0004,1,3,3,녹색+황색+적색,20+3+110,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-08
12,광명시,시도,,금당로,양방향,경기도 광명시 금당로 71,경기도 광명시 하안동 111,126.886301315,37.4616256,2,1,Y,0012-T-0001,2,2,2,적색+녹색,135+25,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-14
12,광명시,시도,,금당로,양방향,경기도 광명시 금당로 71,경기도 광명시 하안동 111,126.886482886,37.461482575,2,1,Y,0012-T-0002,2,2,2,적색+녹색,135+25,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-14
12,광명시,시도,,금당로,양방향,경기도 광명시 금당로 71,경기도 광명시 하안동 111,126.885616418,37.46115513,3,1,Y,0012-T-0004,1,99,99,황색+황색,2+2,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-14
12,광명시,시도,,금당로,양방향,경기도 광명시 금당로 71,경기도 광명시 하안동 111,126.885570468,37.461215721,3,1,Y,0012-T-0005,1,99,99,황색+황색,2+2,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-14
12,광명시,시도,,금당로,양방향,경기도 광명시 금당로 71,경기도 광명시 하안동 111,126.884833289,37.460660443,3,2,Y,0012-T-0006,1,3,3,적색+황색+녹색,67+2+60,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-14
12,광명시,시도,,금당로,양방향,경기도 광명시 금당로 71,경기도 광명시 하안동 111,126.884821905,37.460596362,3,2,Y,0012-T-0011,1,3,3,적색+황색+녹색,98+2+30,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-14
12,광명시,시도,,금당로,양방향,경기도 광명시 금당로 71,경기도 광명시 하안동 111,126.884764549,37.46056122,3,2,Y,0012-T-0010,1,3,3,적색+황색+녹색,98+2+30,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-14
12,광명시,시도,,금당로,양방향,경기도 광명시 금당로 71,경기도 광명시 하안동 111,126.884825905,37.460579445,2,2,Y,0012-T-0008,2,2,2,적색+녹색,100+30,2,3,2,N,0,0,N,N,Y,,광명경찰서,182,2021-10-14
12,광명시,시도,,금당로,양방향,경기도 광명시 금당로 71,경기도 광명시 하안동 111,126.884874627,37.460617997,2,2,Y,0012-T-0009,2,2,2,적색+녹색,100+30,2,3,2,N,0,0,N,N,Y,,광명경찰서,182,2021-10-14
12,광명시,시도,,금당로,양방향,경기도 광명시 금당로 71,경기도 광명시 하안동 111,126.88485483,37.460603125,2,2,Y,0012-T-0007,2,2,2,적색+녹색,100+30,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-14
12,광명시,시도,,금당로,양방향,경기도 광명시 금당로 71,경기도 광명시 하안동 111,126.884720109,37.460526854,2,2,Y,0012-T-0012,2,2,2,적색+녹색,100+30,2,3,2,N,0,0,N,N,Y,,광명경찰서,182,2021-10-14
12,광명시,시도,,금당로,양방향,경기도 광명시 금당로 71,경기도 광명시 하안동 111,126.884732532,37.460536782,2,2,Y,0012-T-0013,2,2,2,적색+녹색,100+30,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-14
12,광명시,시도,,금당로,양방향,경기도 광명시 금당로 71,경기도 광명시 하안동 111,126.884763657,37.460545869,2,2,Y,0012-T-0014,2,2,2,적색+녹색,100+30,2,3,2,N,0,0,N,N,Y,,광명경찰서,182,2021-10-14
12,광명시,시도,,금당로,양방향,경기도 광명시 금당로 71,경기도 광명시 하안동 111,126.884611759,37.460674337,3,2,Y,0012-T-0015,1,3,3,적색+황색+녹색,67+2+60,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-14
12,광명시,시도,,금당로,양방향,경기도 광명시 금당로 71,경기도 광명시 하안동 111,126.88462415,37.460705622,3,2,Y,0012-T-0019,1,3,3,적색+황색+녹색,98+2+30,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-14
12,광명시,시도,,금당로,양방향,경기도 광명시 금당로 71,경기도 광명시 하안동 111,126.884689856,37.460740682,3,2,Y,0012-T-0020,1,3,3,적색+황색+녹색,98+2+30,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-14
12,광명시,시도,,금당로,양방향,경기도 광명시 금당로 71,경기도 광명시 하안동 111,126.884597897,37.460712519,2,2,Y,0012-T-0016,2,2,2,적색+녹색,100+30,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-14
12,광명시,시도,,금당로,양방향,경기도 광명시 금당로 71,경기도 광명시 하안동 111,126.884611156,37.460726796,2,2,Y,0012-T-0017,2,2,2,적색+녹색,100+30,2,3,2,N,0,0,N,N,Y,,광명경찰서,182,2021-10-14
12,광명시,시도,,금당로,양방향,경기도 광명시 금당로 71,경기도 광명시 하안동 111,126.884579866,37.46070263,2,2,Y,0012-T-0018,2,2,2,적색+녹색,100+30,2,3,2,N,0,0,N,N,Y,,광명경찰서,182,2021-10-14
12,광명시,시도,,금당로,양방향,경기도 광명시 금당로 71,경기도 광명시 하안동 111,126.884676141,37.460762077,2,2,Y,0012-T-0021,2,2,2,적색+녹색,100+30,2,3,2,N,0,0,N,N,Y,,광명경찰서,182,2021-10-14
12,광명시,시도,,금당로,양방향,경기도 광명시 금당로 71,경기도 광명시 하안동 111,126.884702401,37.460770873,2,2,Y,0012-T-0022,2,2,2,적색+녹색,100+30,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-14
12,광명시,시도,,금당로,양방향,경기도 광명시 금당로 71,경기도 광명시 하안동 111,126.884744757,37.460790338,2,2,Y,0012-T-0023,2,2,2,적색+녹색,100+30,2,3,2,N,0,0,N,N,Y,,광명경찰서,182,2021-10-14
12,광명시,시도,,금당로,양방향,경기도 광명시 금당로 71,경기도 광명시 하안동 111,126.886501235,37.461492294,3,1,Y,0012-T-0003,2,2,2,적색+녹색,25+135,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-14
11,광명시,시도,,금당로,양방향,경기도 광명시 금당로 11-7,경기도 광명시 하안동 297,126.88003945,37.457994541,2,2,Y,0011-T-0005,2,2,2,적색+녹색,52+28,2,3,2,N,0,0,N,N,Y,,광명경찰서,182,2021-10-14
11,광명시,시도,,금당로,양방향,경기도 광명시 금당로 11-7,경기도 광명시 하안동 297,126.880086577,37.458020975,2,2,Y,0011-T-0006,2,2,2,적색+녹색,52+28,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-14
11,광명시,시도,,금당로,양방향,경기도 광명시 금당로 11-7,경기도 광명시 하안동 297,126.880113199,37.458023305,2,2,Y,0011-T-0007,2,2,2,적색+녹색,52+28,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-10-14
11,광명시,시도,,금당로,양방향,경기도 광명시 금당로 11-7,경기도 광명시 하안동 297,126.880131631,37.458048942,3,2,Y,0011-T-0008,1,3,3,적색+황색+녹색,57+3+20,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-14
11,광명시,시도,,금당로,양방향,경기도 광명시 금당로 11-7,경기도 광명시 하안동 297,126.880197616,37.458065428,2,2,Y,0011-T-0009,2,2,2,적색+녹색,52+28,2,3,2,N,0,0,N,N,Y,,광명경찰서,182,2021-10-14
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.887833771,37.450198015,3,2,Y,0021-T-0002,1,4,3,적색/녹색화살표+적색/황색+적색,38+2+120,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888014507,37.450211632,3,2,Y,0021-T-0003,1,4,4,녹색+녹색/녹색화살표+황색+적색,95+23+2+40,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888161112,37.450098788,3,2,Y,0021-T-0004,1,3,3,녹색+황색+적색,38+2+120,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888017418,37.449743408,3,2,Y,0021-T-0005,1,3,3,적색+황색+녹색,98+2+60,2,3,2,Y,20:00,07:00,N,Y,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.887963658,37.449707317,2,2,Y,0021-T-0006,2,2,2,녹색+적색,30+70,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888154116,37.44973753,2,2,Y,0021-T-0007,2,2,2,녹색+적색,30+70,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888165426,37.449731106,2,2,Y,0021-T-0011,2,2,2,녹색+적색,30+70,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888008468,37.449610397,3,2,Y,0021-T-0008,1,4,3,적색/녹색화살표+적색/황색+적색,22+3+135,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888170998,37.449602828,2,2,Y,0021-T-0009,2,2,2,녹색+적색,30+70,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888001135,37.449475671,2,1,Y,0021-T-0013,2,2,2,녹색+적색,30+70,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888147481,37.449494688,2,1,Y,0021-T-0012,2,2,2,녹색+적색,30+70,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.887979099,37.44909638,2,1,Y,0021-T-0014,2,2,2,녹색+적색,25+55,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.8881901,37.449062256,2,1,Y,0021-T-0015,2,2,2,녹색+적색,25+55,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888108381,37.449009836,3,1,Y,0021-T-0016,1,3,3,녹색+황색+적색,50+2+28,2,3,2,Y,20:00,07:00,N,Y,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888181569,37.449009047,3,1,Y,0021-T-0017,1,3,3,녹색+황색+적색,50+2+28,2,3,2,Y,20:00,07:00,N,Y,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.887998657,37.448971977,2,1,Y,0021-T-0019,2,2,2,녹색+적색,25+55,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888201043,37.448941277,2,1,Y,0021-T-0018,2,2,2,녹색+적색,25+55,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888063767,37.448614219,3,1,Y,0021-T-0020,1,3,3,녹색+황색+적색,50+2+28,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888119726,37.448618563,3,1,Y,0021-T-0023,1,3,3,녹색+황색+적색,50+2+28,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888026638,37.448612468,2,1,Y,0021-T-0022,2,2,2,녹색+적색,25+55,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888223653,37.448573612,2,1,Y,0021-T-0021,2,2,2,녹색+적색,25+55,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888069406,37.448079641,2,2,Y,0021-T-0025,2,2,2,녹색+적색,25+55,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888254577,37.448043777,2,2,Y,0021-T-0026,2,2,2,녹색+적색,25+55,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888115225,37.448027771,3,2,Y,0021-T-0024,1,3,3,녹색+황색+적색,32+3+46,2,3,2,Y,20:00,07:00,N,Y,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888161496,37.448033392,3,2,Y,0021-T-0028,1,3,3,녹색+황색+적색,32+3+46,2,3,2,Y,20:00,07:00,N,Y,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888078162,37.447982257,3,2,Y,0021-T-0027,1,4,3,적색/녹색화살표+적색/황색+적색,15+3+62,2,3,2,Y,20:00,07:00,N,Y,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888079931,37.447933037,2,2,Y,0021-T-0032,2,2,2,녹색+적색,25+55,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888272782,37.447918749,2,2,Y,0021-T-0031,2,2,2,녹색+적색,25+55,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888304742,37.447964023,2,2,Y,0021-T-0030,2,2,2,녹색+적색,25+55,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.88812686,37.447442143,2,2,Y,0021-T-0033,2,2,2,녹색+적색,24+56,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888312907,37.447451756,2,2,Y,0021-T-0034,2,2,2,녹색+적색,24+56,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888167834,37.447390697,3,2,Y,0021-T-0035,1,3,3,녹색+황색+적색,30+3+46,2,3,2,Y,20:00,07:00,N,Y,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.88823671,37.447393336,3,2,Y,0021-T-0039,1,3,3,녹색+황색+적색,30+3+46,2,3,2,Y,20:00,07:00,N,Y,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888136721,37.447324595,3,2,Y,0021-T-0036,1,4,3,적색/녹색화살표+적색/황색+적색,15+3+62,2,3,2,Y,20:00,07:00,N,Y,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888357738,37.447417398,2,2,Y,0021-T-0037,2,2,2,녹색+적색,24+56,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888381025,37.447261433,2,2,Y,0021-T-0038,2,2,2,녹색+적색,24+56,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888326908,37.447225784,2,2,Y,0021-T-0056,2,2,2,녹색+적색,24+56,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888137898,37.447256808,2,2,Y,0021-T-0057,2,2,2,녹색+적색,24+56,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.889930825,37.447316581,2,2,Y,0021-T-0040,2,2,2,녹색+적색,30+90,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.889955685,37.447324035,2,2,Y,0021-T-0042,2,2,2,녹색+적색,30+90,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.889998707,37.447356391,3,2,Y,0021-T-0043,1,3,3,녹색+황색+적색,20+30+100,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.890109622,37.44734891,2,2,Y,0021-T-0050,2,2,2,녹색+적색,30+90,2,3,2,N,0,0,N,N,Y,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.890142222,37.447389116,2,2,Y,0021-T-0049,2,2,2,녹색+적색,30+90,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.890094245,37.447446134,3,2,Y,0021-T-0048,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,45+3+15+2+55,2,3,2,Y,22:00,07:00,N,Y,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.890068741,37.447562525,2,2,Y,0021-T-0055,2,2,2,녹색+적색,30+90,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.889959849,37.447522346,3,2,Y,0021-T-0052,1,3,3,녹색+황색+적색,20+30+100,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.88982004,37.447507644,2,2,Y,0021-T-0044,2,2,2,녹색+적색,30+90,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.889841223,37.447515831,2,2,Y,0021-T-0045,2,2,2,녹색+적색,30+90,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.889867671,37.447461368,3,2,Y,0021-T-0047,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,45+3+15+2+55,2,3,2,Y,22:00,07:00,N,Y,N,,광명경찰서,182,2021-10-26
